Date,Operating Cashflow,Operating Cashflow Ratio,Capital Expenditures,Free Cashflow,Free Cashflow Ratio,Net Income,Depreciation,Change To Account Receivables,Change To Operating Activities,Investing Cashflow,Investments,Other Cashflows From Investing Activities,Total Cash From Financing Activities,Repurchase Of Stock,Net Borrowings,Other Cashflows From Financing Activities,Change In Cash,Effect Of Exchange Rate,Change To Liabilities,Change To Net Income
2022-06-30,-6250000.0,-0.0339017986938315,-9658000.0,-15908000.0,-0.08628957017943543,5107000.0,8814000.0,,-21038000.0,-32647000.0,,-513000.0,30769000.0,,27707000.0,-2198000.0,-8027000.0,101000.0,0.0,450000.0
2021-06-30,7284000.0,0.05046977633657604,-1186000.0,6098000.0,0.04225215487375627,3119000.0,6971000.0,,-3222000.0,-4768000.0,,3720000.0,2930000.0,,-6380000.0,-1571000.0,5970000.0,524000.0,0.0,59000.0
2020-06-30,12482000.0,0.0934302416970441,-906000.0,11576000.0,0.08664865229009633,-4227000.0,6768000.0,,1623000.0,-25533000.0,,-60000.0,16450000.0,,3223000.0,-3541000.0,3211000.0,-188000.0,0.0,7887000.0
2019-06-30,5761000.0,0.04883941741975958,-2209000.0,3552000.0,0.030112412892724528,-2180000.0,4741000.0,,-411000.0,-7712000.0,,381000.0,6552000.0,,-3481000.0,10033000.0,4468000.0,-133000.0,0.0,3027000.0
