Date,Operating Cashflow,Operating Cashflow Ratio,Capital Expenditures,Free Cashflow,Free Cashflow Ratio,Adjusted Operating Cashflow,Adjusted Operating Cashflow Ratio,Adjusted Free Cashflow,Adjusted Free Cashflow Ratio,Net Income,Depreciation,Change To Account Receivables,Change To Operating Activities,Investing Cashflow,Investments,Other Cashflows From Investing Activities,Total Cash From Financing Activities,Repurchase Of Stock,Net Borrowings,Other Cashflows From Financing Activities,Change In Cash,Effect Of Exchange Rate,Change To Liabilities,Change To Net Income
2022-06-30,95001000000.0,0.34155943610928347,-29816000000.0,65185000000.0,0.23436123664786312,86440000000.0,0.31077986186762735,56624000000.0,0.20358166240620698,72016000000.0,14424000000.0,-5833000000.0,2820000000.0,-34304000000.0,-3672000000.0,1064000000.0,-65796000000.0,-54580000000.0,-511000000.0,-10705000000.0,-5694000000.0,-595000000.0,855000000.0,11300000000.0
