Date,Operating Cashflow,Operating Cashflow Ratio,Capital Expenditures,Free Cashflow,Free Cashflow Ratio,Adjusted Operating Cashflow,Adjusted Operating Cashflow Ratio,Adjusted Free Cashflow,Adjusted Free Cashflow Ratio,Net Income,Depreciation,Change To Account Receivables,Change To Operating Activities,Investing Cashflow,Investments,Other Cashflows From Investing Activities,Total Cash From Financing Activities,Repurchase Of Stock,Net Borrowings,Other Cashflows From Financing Activities,Change In Cash,Effect Of Exchange Rate,Change To Liabilities,Change To Net Income
2022-06-30,58466000000.0,0.4896198842652687,-22696000000.0,35770000000.0,0.29955364246174976,41775000000.0,0.3498421418462286,19079000000.0,0.15977590004270964,33631000000.0,8144000000.0,-558000000.0,6666000000.0,-6239000000.0,18334000000.0,-239000000.0,-54217000000.0,-53268000000.0,-903000000.0,-78000000.0,-3033000000.0,-1043000000.0,1075000000.0,9509000000.0
