Date,Total Revenue,Cost Of Revenue,Gross Profit,Gross Margin,Selling General Administrative,Research Development,Other Items,Other Operating Expenses,Total Operating Expenses,Operating Income,Operating Margin,Effect Of Accounting Charges,Extraordinary Items,Total Other Income Expense Net,Ebit,Interest Expense,Income Before Tax,Income Tax Expense,Net Income,Net Margin,Net Income From Continuing Ops,Non Recurring,Net Income Applicable To Common Shares,Minority Interest,Discontinued Operations
2022-06-30,28822000000.0,5192000000.0,23630000000.0,0.8198598292970647,6582000000.0,8690000000.0,,,20464000000.0,8358000000.0,0.2899868156269516,,,-172000000.0,8358000000.0,,8186000000.0,1499000000.0,6687000000.0,0.2320102699326903,6687000000.0,,6687000000.0,,
2022-03-31,27908000000.0,6005000000.0,21903000000.0,0.7848287229468253,5672000000.0,7707000000.0,,,19384000000.0,8524000000.0,0.30543213415508097,,,384000000.0,8524000000.0,,8908000000.0,1443000000.0,7465000000.0,0.26748602551239786,7465000000.0,,7465000000.0,,
2021-12-31,33671000000.0,6348000000.0,27323000000.0,0.8114698108164295,7692000000.0,7046000000.0,,,21086000000.0,12585000000.0,0.37376377297971547,,,118000000.0,12585000000.0,,12703000000.0,2418000000.0,10285000000.0,0.30545573342045085,10285000000.0,,10285000000.0,,
2021-09-30,29010000000.0,5771000000.0,23239000000.0,0.801068597035505,6500000000.0,6316000000.0,,,18587000000.0,10423000000.0,0.35928990003447087,,,142000000.0,10423000000.0,,10565000000.0,1371000000.0,9194000000.0,0.31692519820751464,9194000000.0,,9194000000.0,,
