Date,Operating Cashflow,Operating Cashflow Ratio,Capital Expenditures,Free Cashflow,Free Cashflow Ratio,Net Income,Depreciation,Change To Account Receivables,Change To Operating Activities,Investing Cashflow,Investments,Other Cashflows From Investing Activities,Total Cash From Financing Activities,Repurchase Of Stock,Net Borrowings,Other Cashflows From Financing Activities,Change In Cash,Effect Of Exchange Rate,Change To Liabilities,Change To Net Income
2022-06-30,324600000.0,0.04726266744321491,-334300000.0,-9700000.0,-0.0014123471170646477,160900000.0,104700000.0,11700000.0,2300000.0,-469100000.0,,-3900000.0,-180200000.0,-391200000.0,-42100000.0,-600000.0,-291200000.0,33500000.0,95800000.0,-6400000.0
